Datetime (UTC),Norway,Belgium,France,Germany,Netherlands,Ireland,Denmark
2022-11-09 15:00:00,42.4562838,127.9218276,139.780095,124.7180766,139.6133244,,139.6133244
2022-11-09 16:00:00,43.3691334,169.667142,171.9229338,213.0801624,169.3511556,,168.62263140000002
2022-11-09 17:00:00,42.394842,176.34674339999998,180.1912446,175.5128904,175.899096,,175.5128904
2022-11-09 18:00:00,34.0387572,150.0584304,166.7706,148.1976216,150.0584304,,148.1976216
2022-11-09 19:00:00,34.5127368,127.7462796,140.78071859999997,130.87103399999998,130.87103399999998,,130.87103399999998
2022-11-09 20:00:00,34.591733399999995,123.69112079999998,130.3531674,156.8609154,123.4892406,,123.4892406
2022-11-09 21:00:00,34.2669696,112.570155,115.2209298,175.5216678,112.7983674,,112.1137302
2022-11-09 22:00:00,32.5904862,106.1363208,109.6823904,119.18831459999998,111.648528,,104.2842894
2022-11-09 23:00:00,22.7246886,100.5363396,104.6968272,100.5363396,98.74575,,98.74575
2022-11-10 00:00:00,21.4491186,96.2198556,99.9736696,101.0823542,94.6223022,,66.2679118
2022-11-10 01:00:00,21.2919822,87.2630808,95.9492318,87.123404,82.06012,,58.0444402
2022-11-10 02:00:00,19.7817268,84.3385978,93.0683978,71.2526276,81.710928,,58.0007912
2022-11-10 03:00:00,18.6905018,87.0972146,92.2128774,87.0972146,85.944881,,56.6476722
2022-11-10 04:00:00,19.947593,92.0644708,103.3346426,61.07368079999999,91.6629,,66.215533
2022-11-10 05:00:00,23.6053792,133.7318062,139.2315802,133.7318062,132.0556846,,132.0556846
2022-11-10 06:00:00,29.026585,160.6894286,166.0233364,158.9347388,158.751413,,158.751413
2022-11-10 07:00:00,38.4285796,175.425331,181.6584082,206.9573686,173.8277776,,173.8277776
2022-11-10 08:00:00,32.405017599999994,146.2416096,179.86879919999998,146.2416096,135.4515768,,139.19666099999998
2022-11-10 09:00:00,30.8336536,101.178382,146.355097,160.06961280000002,92.3350946,,80.91651619999999
2022-11-10 10:00:00,29.0615042,83.0553172,162.3044416,107.6733532,76.37702019999999,,74.02870399999999
2022-11-10 11:00:00,27.0798396,71.671658,101.091084,78.1491696,70.4669456,,51.6454968
2022-11-10 12:00:00,26.9227032,80.576054,99.301475,91.5930616,77.0928638,,53.3303482
2022-11-10 13:00:00,24.137897,103.4306704,125.5519836,67.481354,98.5769016,,45.2116342
2022-11-10 14:00:00,22.2784496,117.1713756,140.8378634,104.6528424,133.49610159999995,,26.8528648
2022-11-10 15:00:00,22.7062098,160.017234,172.1429262,144.9234098,160.017234,,27.1845972
2022-11-10 16:00:00,21.911798,175.7046846,186.4074194,180.7155898,170.78980719999998,,26.1632106
2022-11-10 17:00:00,18.1317946,174.639649,180.6108322,173.0595552,172.457199,,20.1920274
2022-11-10 18:00:00,14.9366878,148.3978702,174.06348219999998,158.838711,152.9111768,,15.2073116
2022-11-10 19:00:00,14.0637078,126.7916152,166.19793239999998,126.6432086,118.0530854,,14.316871999999998
2022-11-10 20:00:00,12.1082326,102.0164428,146.573342,109.428043,90.7986498,,12.3352074
2022-11-10 21:00:00,10.1964064,115.1111428,122.14736159999998,128.6597924,108.7994974,,10.1964064
2022-11-10 22:00:00,6.564809599999999,98.864985,117.10153719999998,69.8296702,69.9431576,,6.564809599999999
2022-11-10 23:00:00,0.8293309999999999,43.649,121.387869,61.326845,24.1029778,,0.8293309999999999
2022-11-11 00:00:00,0.2538602,17.5601228,118.4301602,81.1389722,24.4318558,,0.262614
2022-11-11 01:00:00,0.043769,21.884500000000003,110.3504028,65.5046854,19.3371442,,0.0700304
2022-11-11 02:00:00,0.0175076,58.65046,95.6177574,59.6921622,37.816416,,0.0612766
2022-11-11 03:00:00,0.0,19.862372200000003,91.03952,52.0063258,0.0350152,,0.0350152
2022-11-11 04:00:00,0.0525228,29.806689,95.1888212,48.1984228,9.7517332,,0.087538
2022-11-11 05:00:00,0.7265654,94.7073622,102.41946,95.41642,91.9499152,,0.7265654
2022-11-11 06:00:00,1.7157448,118.0099778,122.0192182,118.0099778,118.0099778,,1.7595138
2022-11-11 07:00:00,2.6173862000000003,130.4928966,133.9243862,166.0770936,131.5083374,,2.669909
2022-11-11 08:00:00,2.582371,104.5116182,111.5846886,153.2527766,109.8776976,,2.6348938
2022-11-11 09:00:00,2.6086324000000003,88.150766,99.180554,97.4473016,97.4473016,,2.6524014
2022-11-11 10:00:00,2.5998786000000003,83.9664496,109.9127128,95.810341,90.5668148,,2.6436476
2022-11-11 11:00:00,2.1446810000000003,83.07356200000001,109.3612234,91.4684562,83.07356200000001,,2.18845
2022-11-11 12:00:00,1.8295442,76.4819506,99.9859036,97.561101,92.440128,,1.8645594
2022-11-11 13:00:00,2.1534348,100.975083,117.94870120000002,117.94870120000002,116.3992786,,2.1972038
2022-11-11 14:00:00,2.4423102,127.7529572,143.87745680000003,152.403658,155.64256400000002,,2.4860792
2022-11-11 15:00:00,4.333131000000001,91.9149,132.4800092,115.1037162,164.4663944,,4.4119152
2022-11-11 16:00:00,5.453617400000001,155.5375184,172.6424436,182.5254838,185.4755144,,10.7846816
2022-11-11 17:00:00,4.0442556000000005,181.0198302,182.2716236,181.0198302,181.5275506,,9.900547800000002
2022-11-11 18:00:00,2.0308816,155.2661506,157.6646918,155.2661506,155.92268560000002,,2.1271734
2022-11-11 19:00:00,0.87538,137.6359974,139.054113,136.7431098,137.6797664,,0.8928876000000001
2022-11-11 20:00:00,0.7965958000000001,117.5285188,119.1304642,116.5393394,117.5985492,,0.8228572
2022-11-11 21:00:00,0.3413982,112.8277282,115.9090658,112.2499774,111.567181,,0.3589058
2022-11-11 22:00:00,0.1488146,106.5424998,107.48791020000002,118.7628046,106.2798858,,0.2538602
2022-11-11 23:00:00,-0.0262614,120.8374552,121.5552668,120.2859658,120.627364,,0.0787842
2022-11-12 00:00:00,-0.1575534,117.47356563333337,117.47356563333337,103.87145543333334,117.47356563333337,,0.1663063666666666
2022-11-12 01:00:00,-0.2888479,113.79731963333332,113.79731963333332,113.79731963333332,113.79731963333332,,7.028632233333333
2022-11-12 02:00:00,-0.2713419666666666,110.98761733333332,110.98761733333332,110.98761733333332,110.98761733333332,,39.799739433333336
2022-11-12 03:00:00,-0.2450830666666667,113.29840053333334,113.29840053333334,113.29840053333334,113.29840053333334,,87.10952426666667
2022-11-12 04:00:00,-0.3413657,113.50847173333337,113.50847173333337,113.50847173333337,113.50847173333337,,113.50847173333337
2022-11-12 05:00:00,-0.1137885666666666,138.29687333333334,138.29687333333334,122.48901553333334,138.29687333333334,,138.29687333333334
2022-11-12 06:00:00,0.2363301,150.31469656666667,150.8048627,150.8048627,150.988675,,150.8048627
2022-11-12 07:00:00,0.2188241666666666,134.78693370000002,144.46771483333336,152.25785516666667,152.38914966666667,,150.3059436
2022-11-12 08:00:00,0.6214606333333333,141.57923583333334,145.24672886666667,157.56215296666667,146.1132725666667,,146.1132725666667
2022-11-12 09:00:00,0.8665437,114.53256883333331,121.8938138,124.16083216666668,124.16083216666668,,124.16083216666668
2022-11-12 10:00:00,1.4442395,109.14074136666667,114.5675807,113.02705856666668,114.05115566666667,,114.5675807
2022-11-12 11:00:00,1.2954390666666666,113.23712976666668,117.70989573333333,117.4298008,117.09718806666667,,117.4298008
2022-11-12 12:00:00,1.4967573,115.18028836666667,120.30952683333334,120.8171989,120.6333866,,120.8171989
2022-11-12 13:00:00,1.6893225666666667,118.6639691,127.16309973333334,130.36668553333334,131.1894644,,130.36668553333334
2022-11-12 14:00:00,1.7943581666666666,130.506733,95.1359947,106.22600346666668,175.0680863,,181.1601511
2022-11-12 15:00:00,3.9213290666666674,132.94005773333333,104.1690563,159.1639458666667,166.218837,,170.2714605666667
2022-11-12 16:00:00,6.555972033333334,190.4645546666667,192.56526666666667,210.68390766666667,210.68390766666667,,210.68390766666667
